,SPXL,ProShares UltraPro S&P500,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,TSLA,NVDA,JPM,JNJ,V,HD,UNH,BRK.B,PYPL,PG,DIS,MA,BAC,ADBE,XOM,CMCSA,INTC,VZ,NFLX,PFE,CRM,CSCO,KO,T,PEP,ABT,MRK,ABBV,CVX,TMO,WMT,NKE,LLY,ACN,AVGO,WFC,MCD,TXN,COST,Us Dollars,MDT,DHR,ORCL,QCOM,PM,HON,UNP,C,BMY,NEE,UPS,LOW,AMGN,SBUX,RTX,BA,IBM,CHTR,AMAT,TGT,GS,INTU,AMT,CAT,GE,MMM,AMD,MS,DE,CVS,AXP,NOW,ISRG,SPGI,ANTM,BLK,MO,ZTS,GILD,PLD,MDLZ,MU,LMT,LRCX,FIS,SCHW,CI,USB,SYK,CCI,SQ,ADP,BKNG,TFC,CSX,PNC,TJX,CME,DUK,GM,COF,FDX,MMC,CL,ATVI,NSC,ILMN,SNAP,COP,BDX,SHW,BX,SO,ADSK,EW,ITW,APD,ICE,EQIX,EL,CB,ETN,D,ADI,FISV,BSX,WM,EMR,DD,F,UBER,MCO,TMUS,PGR,BIIB,HUM,GPN,HCA,DG,ECL,NOC,EBAY,TWTR,JCI,VRTX,EOG,IDXX,NEM,DOW,GD,LHX,ROP,SLB,KLAC,TT,TEL,TROW,KMB,A,HPQ,ZM,PSA,EXC,ROST,REGN,IQV,MET,DOCU,AEP,BK,INFO,SPG,ORLY,ALL,PRU,BAX,CNC,ALXN,MSCI,CMG,EA,AIG,SNPS,MPC,PPG,APH,VEEV,SYY,SRE,WDAY,PH,DLR,TRV,OTIS,MSI,WELL,PANW,CDNS,MRVL,FTNT,YUM,CTSH,DXCM,UPRO,WBA,n/a,RMD,MAR,AZO,XLNX,PAYX,HLT,GIS,MCHP,SUM
11/26/2021,9.8,0.0,6.56,6.36,4.3,2.01,2.2,2.09,2.13,1.97,1.3,0.91,0.72,1.08,0.9,0.84,0.47,0.79,0.6,0.62,0.81,0.67,0.58,0.51,0.45,0.46,0.61,0.6,0.54,0.47,0.47,0.38,0.49,0.46,0.45,0.44,0.46,0.52,0.44,0.45,0.47,0.49,0.46,0.43,0.41,0.38,0.5,0.0,0.32,0.41,0.4,0.44,0.31,0.33,0.36,0.31,0.28,0.37,0.31,0.4,0.25,0.29,0.29,0.25,0.22,0.25,0.29,0.27,0.28,0.34,0.24,0.24,0.24,0.22,0.38,0.27,0.23,0.26,0.22,0.24,0.23,0.23,0.22,0.19,0.18,0.22,0.19,0.24,0.19,0.2,0.17,0.19,0.14,0.21,0.16,0.18,0.17,0.16,0.15,0.2,0.15,0.18,0.18,0.17,0.17,0.17,0.16,0.17,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.11,0.17,0.14,0.17,0.21,0.14,0.14,0.14,0.15,0.14,0.15,0.12,0.15,0.16,0.15,0.13,0.14,0.11,0.12,0.15,0.12,0.13,0.17,0.1,0.13,0.1,0.11,0.09,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.12,0.1,0.11,0.1,0.1,0.1,0.1,0.0,0.1,0.11,0.09,0.1,0.1,0.1,0.0,0.09,0.1,0.1,0.12,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.11,0.1,0.09,0.0,0.1,0.0,0.08,0.0,0.09,0.0,0.09,0.08,0.0,0.09,0.0,0.1,0.1,0.1,0.09,0.0,0.09,0.09,9.82,0.0,0.0,0.0,0.09,0.09,0.11,0.09,0.0,0.0,0.0,94.14
11/29/2021,9.83,0.0,6.56,6.34,4.29,2.03,2.19,2.08,2.14,2.02,1.29,0.91,0.73,1.09,0.9,0.83,0.47,0.79,0.6,0.63,0.81,0.67,0.58,0.51,0.46,0.46,0.61,0.6,0.53,0.47,0.46,0.38,0.49,0.46,0.44,0.43,0.47,0.52,0.44,0.45,0.47,0.49,0.46,0.43,0.41,0.38,0.5,0.0,0.32,0.41,0.4,0.44,0.31,0.32,0.35,0.31,0.27,0.37,0.31,0.4,0.25,0.29,0.29,0.25,0.22,0.24,0.29,0.27,0.28,0.35,0.25,0.24,0.24,0.22,0.4,0.26,0.24,0.25,0.22,0.25,0.23,0.23,0.22,0.19,0.18,0.22,0.19,0.24,0.19,0.2,0.16,0.19,0.14,0.21,0.16,0.18,0.17,0.16,0.15,0.2,0.15,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.1,0.17,0.14,0.17,0.21,0.14,0.12,0.15,0.14,0.14,0.15,0.12,0.15,0.16,0.15,0.13,0.14,0.12,0.12,0.15,0.12,0.12,0.17,0.1,0.13,0.09,0.12,0.08,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.12,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.12,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.0,0.09,0.1,0.1,0.12,0.09,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.0,0.1,0.0,0.08,0.0,0.09,0.0,0.09,0.08,0.0,0.09,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.1,9.85,0.0,0.0,0.0,0.09,0.09,0.12,0.09,0.0,0.0,0.0,94.18
11/30/2021,9.46,0.0,6.55,6.39,4.33,2.05,2.2,2.09,2.14,2.01,1.29,0.93,0.74,1.1,0.91,0.84,0.48,0.8,0.61,0.62,0.8,0.69,0.58,0.52,0.46,0.48,0.63,0.66,0.54,0.48,0.46,0.38,0.49,0.48,0.44,0.44,0.47,0.54,0.44,0.45,0.48,0.49,0.47,0.42,0.42,0.38,0.52,0.0,0.32,0.43,0.41,0.44,0.31,0.33,0.35,0.31,0.28,0.38,0.31,0.4,0.26,0.29,0.28,0.24,0.23,0.25,0.28,0.27,0.28,0.35,0.25,0.24,0.23,0.22,0.4,0.26,0.24,0.26,0.21,0.26,0.23,0.23,0.22,0.19,0.19,0.22,0.2,0.24,0.19,0.2,0.17,0.19,0.14,0.21,0.16,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.15,0.1,0.15,0.11,0.11,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.16,0.15,0.13,0.14,0.12,0.12,0.15,0.12,0.12,0.17,0.1,0.13,0.1,0.12,0.08,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.09,0.12,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.1,9.51,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.0,93.99
12/01/2021,9.46,0.0,6.55,6.39,4.33,2.05,2.2,2.09,2.14,2.01,1.29,0.93,0.74,1.1,0.91,0.84,0.48,0.8,0.61,0.62,0.8,0.69,0.58,0.52,0.46,0.48,0.63,0.66,0.54,0.48,0.46,0.38,0.49,0.48,0.44,0.44,0.47,0.54,0.44,0.45,0.48,0.49,0.47,0.42,0.42,0.38,0.52,0.0,0.32,0.43,0.41,0.44,0.31,0.33,0.35,0.31,0.28,0.38,0.31,0.4,0.26,0.29,0.28,0.24,0.23,0.25,0.28,0.27,0.28,0.35,0.25,0.24,0.23,0.22,0.4,0.26,0.24,0.26,0.21,0.26,0.23,0.23,0.22,0.19,0.19,0.22,0.2,0.24,0.19,0.2,0.17,0.19,0.14,0.21,0.16,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.15,0.1,0.15,0.11,0.11,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.16,0.15,0.13,0.14,0.12,0.12,0.15,0.12,0.12,0.17,0.1,0.13,0.1,0.12,0.08,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.09,0.12,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.1,9.51,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.0,93.99
12/02/2021,9.65,0.0,6.58,6.4,4.32,2.04,2.21,2.1,2.21,2.09,1.26,0.92,0.72,1.09,0.92,0.83,0.47,0.8,0.59,0.61,0.78,0.7,0.57,0.51,0.46,0.47,0.62,0.63,0.55,0.48,0.46,0.37,0.5,0.48,0.41,0.43,0.46,0.54,0.43,0.45,0.46,0.5,0.47,0.42,0.41,0.39,0.51,0.0,0.32,0.43,0.41,0.45,0.3,0.32,0.35,0.3,0.27,0.38,0.31,0.4,0.25,0.28,0.28,0.24,0.23,0.25,0.29,0.27,0.27,0.36,0.25,0.23,0.23,0.22,0.41,0.26,0.23,0.26,0.21,0.26,0.23,0.24,0.22,0.19,0.18,0.22,0.2,0.24,0.19,0.2,0.17,0.2,0.14,0.21,0.15,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.1,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.15,0.15,0.13,0.14,0.12,0.11,0.15,0.12,0.12,0.17,0.09,0.13,0.09,0.12,0.0,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.11,0.1,0.1,0.0,0.09,0.09,9.67,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.08,94.17000000000002
12/06/2021,9.65,0.0,6.58,6.4,4.32,2.04,2.21,2.1,2.21,2.09,1.26,0.92,0.72,1.09,0.92,0.83,0.47,0.8,0.59,0.61,0.78,0.7,0.57,0.51,0.46,0.47,0.62,0.63,0.55,0.48,0.46,0.37,0.5,0.48,0.41,0.43,0.46,0.54,0.43,0.45,0.46,0.5,0.47,0.42,0.41,0.39,0.51,0.0,0.32,0.43,0.41,0.45,0.3,0.32,0.35,0.3,0.27,0.38,0.31,0.4,0.25,0.28,0.28,0.24,0.23,0.25,0.29,0.27,0.27,0.36,0.25,0.23,0.23,0.22,0.41,0.26,0.23,0.26,0.21,0.26,0.23,0.24,0.22,0.19,0.18,0.22,0.2,0.24,0.19,0.2,0.17,0.2,0.14,0.21,0.15,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.1,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.15,0.15,0.13,0.14,0.12,0.11,0.15,0.12,0.12,0.17,0.09,0.13,0.09,0.12,0.0,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.11,0.1,0.1,0.0,0.09,0.09,9.67,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.08,94.17000000000002
12/07/2021,9.65,0.0,6.58,6.4,4.32,2.04,2.21,2.1,2.21,2.09,1.26,0.92,0.72,1.09,0.92,0.83,0.47,0.8,0.59,0.61,0.78,0.7,0.57,0.51,0.46,0.47,0.62,0.63,0.55,0.48,0.46,0.37,0.5,0.48,0.41,0.43,0.46,0.54,0.43,0.45,0.46,0.5,0.47,0.42,0.41,0.39,0.51,0.0,0.32,0.43,0.41,0.45,0.3,0.32,0.35,0.3,0.27,0.38,0.31,0.4,0.25,0.28,0.28,0.24,0.23,0.25,0.29,0.27,0.27,0.36,0.25,0.23,0.23,0.22,0.41,0.26,0.23,0.26,0.21,0.26,0.23,0.24,0.22,0.19,0.18,0.22,0.2,0.24,0.19,0.2,0.17,0.2,0.14,0.21,0.15,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.1,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.15,0.15,0.13,0.14,0.12,0.11,0.15,0.12,0.12,0.17,0.09,0.13,0.09,0.12,0.0,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.11,0.1,0.1,0.0,0.09,0.09,9.67,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.08,94.17000000000002
12/08/2021,9.65,0.0,6.58,6.4,4.32,2.04,2.21,2.1,2.21,2.09,1.26,0.92,0.72,1.09,0.92,0.83,0.47,0.8,0.59,0.61,0.78,0.7,0.57,0.51,0.46,0.47,0.62,0.63,0.55,0.48,0.46,0.37,0.5,0.48,0.41,0.43,0.46,0.54,0.43,0.45,0.46,0.5,0.47,0.42,0.41,0.39,0.51,0.0,0.32,0.43,0.41,0.45,0.3,0.32,0.35,0.3,0.27,0.38,0.31,0.4,0.25,0.28,0.28,0.24,0.23,0.25,0.29,0.27,0.27,0.36,0.25,0.23,0.23,0.22,0.41,0.26,0.23,0.26,0.21,0.26,0.23,0.24,0.22,0.19,0.18,0.22,0.2,0.24,0.19,0.2,0.17,0.2,0.14,0.21,0.15,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.1,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.15,0.15,0.13,0.14,0.12,0.11,0.15,0.12,0.12,0.17,0.09,0.13,0.09,0.12,0.0,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.11,0.1,0.1,0.0,0.09,0.09,9.67,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.08,94.17000000000002
12/09/2021,9.65,0.0,6.58,6.4,4.32,2.04,2.21,2.1,2.21,2.09,1.26,0.92,0.72,1.09,0.92,0.83,0.47,0.8,0.59,0.61,0.78,0.7,0.57,0.51,0.46,0.47,0.62,0.63,0.55,0.48,0.46,0.37,0.5,0.48,0.41,0.43,0.46,0.54,0.43,0.45,0.46,0.5,0.47,0.42,0.41,0.39,0.51,0.0,0.32,0.43,0.41,0.45,0.3,0.32,0.35,0.3,0.27,0.38,0.31,0.4,0.25,0.28,0.28,0.24,0.23,0.25,0.29,0.27,0.27,0.36,0.25,0.23,0.23,0.22,0.41,0.26,0.23,0.26,0.21,0.26,0.23,0.24,0.22,0.19,0.18,0.22,0.2,0.24,0.19,0.2,0.17,0.2,0.14,0.21,0.15,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.1,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.15,0.15,0.13,0.14,0.12,0.11,0.15,0.12,0.12,0.17,0.09,0.13,0.09,0.12,0.0,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.11,0.1,0.1,0.0,0.09,0.09,9.67,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.08,94.17000000000002
12/10/2021,9.65,0.0,6.58,6.4,4.32,2.04,2.21,2.1,2.21,2.09,1.26,0.92,0.72,1.09,0.92,0.83,0.47,0.8,0.59,0.61,0.78,0.7,0.57,0.51,0.46,0.47,0.62,0.63,0.55,0.48,0.46,0.37,0.5,0.48,0.41,0.43,0.46,0.54,0.43,0.45,0.46,0.5,0.47,0.42,0.41,0.39,0.51,0.0,0.32,0.43,0.41,0.45,0.3,0.32,0.35,0.3,0.27,0.38,0.31,0.4,0.25,0.28,0.28,0.24,0.23,0.25,0.29,0.27,0.27,0.36,0.25,0.23,0.23,0.22,0.41,0.26,0.23,0.26,0.21,0.26,0.23,0.24,0.22,0.19,0.18,0.22,0.2,0.24,0.19,0.2,0.17,0.2,0.14,0.21,0.15,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.1,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.15,0.15,0.13,0.14,0.12,0.11,0.15,0.12,0.12,0.17,0.09,0.13,0.09,0.12,0.0,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.11,0.1,0.1,0.0,0.09,0.09,9.67,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.08,94.17000000000002
12/13/2021,9.65,0.0,6.58,6.4,4.32,2.04,2.21,2.1,2.21,2.09,1.26,0.92,0.72,1.09,0.92,0.83,0.47,0.8,0.59,0.61,0.78,0.7,0.57,0.51,0.46,0.47,0.62,0.63,0.55,0.48,0.46,0.37,0.5,0.48,0.41,0.43,0.46,0.54,0.43,0.45,0.46,0.5,0.47,0.42,0.41,0.39,0.51,0.0,0.32,0.43,0.41,0.45,0.3,0.32,0.35,0.3,0.27,0.38,0.31,0.4,0.25,0.28,0.28,0.24,0.23,0.25,0.29,0.27,0.27,0.36,0.25,0.23,0.23,0.22,0.41,0.26,0.23,0.26,0.21,0.26,0.23,0.24,0.22,0.19,0.18,0.22,0.2,0.24,0.19,0.2,0.17,0.2,0.14,0.21,0.15,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.1,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.15,0.15,0.13,0.14,0.12,0.11,0.15,0.12,0.12,0.17,0.09,0.13,0.09,0.12,0.0,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.11,0.1,0.1,0.0,0.09,0.09,9.67,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.08,94.17000000000002
12/14/2021,9.65,0.0,6.58,6.4,4.32,2.04,2.21,2.1,2.21,2.09,1.26,0.92,0.72,1.09,0.92,0.83,0.47,0.8,0.59,0.61,0.78,0.7,0.57,0.51,0.46,0.47,0.62,0.63,0.55,0.48,0.46,0.37,0.5,0.48,0.41,0.43,0.46,0.54,0.43,0.45,0.46,0.5,0.47,0.42,0.41,0.39,0.51,0.0,0.32,0.43,0.41,0.45,0.3,0.32,0.35,0.3,0.27,0.38,0.31,0.4,0.25,0.28,0.28,0.24,0.23,0.25,0.29,0.27,0.27,0.36,0.25,0.23,0.23,0.22,0.41,0.26,0.23,0.26,0.21,0.26,0.23,0.24,0.22,0.19,0.18,0.22,0.2,0.24,0.19,0.2,0.17,0.2,0.14,0.21,0.15,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.1,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.15,0.15,0.13,0.14,0.12,0.11,0.15,0.12,0.12,0.17,0.09,0.13,0.09,0.12,0.0,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.11,0.1,0.1,0.0,0.09,0.09,9.67,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.08,94.17000000000002
12/15/2021,9.65,0.0,6.58,6.4,4.32,2.04,2.21,2.1,2.21,2.09,1.26,0.92,0.72,1.09,0.92,0.83,0.47,0.8,0.59,0.61,0.78,0.7,0.57,0.51,0.46,0.47,0.62,0.63,0.55,0.48,0.46,0.37,0.5,0.48,0.41,0.43,0.46,0.54,0.43,0.45,0.46,0.5,0.47,0.42,0.41,0.39,0.51,0.0,0.32,0.43,0.41,0.45,0.3,0.32,0.35,0.3,0.27,0.38,0.31,0.4,0.25,0.28,0.28,0.24,0.23,0.25,0.29,0.27,0.27,0.36,0.25,0.23,0.23,0.22,0.41,0.26,0.23,0.26,0.21,0.26,0.23,0.24,0.22,0.19,0.18,0.22,0.2,0.24,0.19,0.2,0.17,0.2,0.14,0.21,0.15,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.1,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.15,0.15,0.13,0.14,0.12,0.11,0.15,0.12,0.12,0.17,0.09,0.13,0.09,0.12,0.0,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.11,0.1,0.1,0.0,0.09,0.09,9.67,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.08,94.17000000000002
12/16/2021,9.65,0.0,6.58,6.4,4.32,2.04,2.21,2.1,2.21,2.09,1.26,0.92,0.72,1.09,0.92,0.83,0.47,0.8,0.59,0.61,0.78,0.7,0.57,0.51,0.46,0.47,0.62,0.63,0.55,0.48,0.46,0.37,0.5,0.48,0.41,0.43,0.46,0.54,0.43,0.45,0.46,0.5,0.47,0.42,0.41,0.39,0.51,0.0,0.32,0.43,0.41,0.45,0.3,0.32,0.35,0.3,0.27,0.38,0.31,0.4,0.25,0.28,0.28,0.24,0.23,0.25,0.29,0.27,0.27,0.36,0.25,0.23,0.23,0.22,0.41,0.26,0.23,0.26,0.21,0.26,0.23,0.24,0.22,0.19,0.18,0.22,0.2,0.24,0.19,0.2,0.17,0.2,0.14,0.21,0.15,0.18,0.16,0.17,0.15,0.2,0.14,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.15,0.12,0.18,0.14,0.1,0.15,0.11,0.1,0.17,0.14,0.17,0.21,0.14,0.12,0.14,0.14,0.14,0.15,0.13,0.14,0.15,0.15,0.13,0.14,0.12,0.11,0.15,0.12,0.12,0.17,0.09,0.13,0.09,0.12,0.0,0.11,0.0,0.13,0.12,0.13,0.11,0.12,0.0,0.13,0.1,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.11,0.1,0.1,0.1,0.11,0.0,0.1,0.11,0.08,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.11,0.1,0.0,0.09,0.08,0.09,0.0,0.1,0.09,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.11,0.11,0.1,0.1,0.0,0.09,0.09,9.67,0.0,0.0,0.0,0.08,0.09,0.12,0.09,0.0,0.08,0.08,94.17000000000002
