,AAPL,MSFT,AMZN,FB,GOOGL,TSLA,NVDA,JPM,JNJ,V,UNH,BRK.B,HD,PYPL,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,VZ,PFE,NFLX,INTC,CSCO,KO,CRM,ABT,T,PEP,WMT,CVX,NKE,ABBV,ACN,TMO,MRK,WFC,LLY,COST,DHR,MCD,TXN,MDT,HON,UPS,QCOM,BMY,UNP,PM,C,ORCL,AVGO,BA,LOW,NEE,MS,SBUX,RTX,BLK,GS,AMGN,IBM,INTU,SCHW,AMAT,CAT,AMT,TGT,MMM,AMD,AXP,CVS,TMUS,ISRG,GE,CHTR,DE,LMT,NOW,SPGI,SQ,ZTS,BKNG,FIS,MU,ANTM,MDLZ,SYK,UBER,ADP,PLD,TJX,PNC,LRCX,CCI,COP,MRNA,USB,ZM,MO,TFC,CI,GM,EL,GILD,CB,DUK,BDX,SNAP,CME,FDX,CL,EQIX,MMC,SHW,COF,ICE,BX,ATVI,ADSK,SO,NSC,TWLO,EW,CSX,ITW,APD,D,MCO,FISV,BSX,ADI,EMR,ETN,WM,F,TWTR,PGR,ILMN,FCX,NOC,DOCU,ECL,IDXX,HCA,AON,NXPI,CRWD,JCI,HUM,GPN,EBAY,NEM,IQV,REGN,TEL,ROKU,VRTX,MET,ALGN,GD,ROP,DOW,MSCI,BIIB,PSA,SLB,PINS,TROW,TT,LHX,WDAY,KMB,DG,DD,PLTR,BK,MAR,PXD,VEEV,CNC,APTV,KLAC,SPG,A,PH,EXC,CMG,BAX,ROST,STZ,SYY,MRVL,MTCH,EOG,EA,PSX,PPG,US Dollar,SNPS,ALL,ORLY,PANW,AEP,DLR,AIG,DXCM,OTIS,CDNS,CTSH,CARR,CQE.AX,APH,KKR,PRU,GE.,DFS,FTNT,n/a,MSI,688101.SS,688001.SS,RMD,MCHP,SNOW,ABNB,DASH,MPC,COIN,SIVB,GIS,SUM
10/22/2021,6.21,6.16,3.96,2.05,2.28,1.91,1.38,1.34,1.15,1.05,1.01,0.94,1.0,0.85,0.91,0.84,0.83,0.91,0.81,0.66,0.71,0.58,0.63,0.7,0.57,0.62,0.57,0.71,0.56,0.49,0.59,0.56,0.57,0.54,0.5,0.59,0.62,0.54,0.55,0.51,0.55,0.55,0.48,0.49,0.44,0.41,0.38,0.4,0.34,0.39,0.38,0.39,0.43,0.42,0.34,0.41,0.43,0.39,0.36,0.37,0.33,0.37,0.28,0.34,0.38,0.36,0.31,0.29,0.33,0.31,0.28,0.37,0.3,0.3,0.19,0.3,0.26,0.23,0.26,0.27,0.33,0.29,0.27,0.26,0.27,0.2,0.2,0.24,0.22,0.24,0.22,0.24,0.26,0.2,0.23,0.21,0.19,0.26,0.3,0.22,0.15,0.22,0.22,0.17,0.19,0.19,0.19,0.2,0.2,0.19,0.22,0.19,0.14,0.17,0.18,0.21,0.19,0.19,0.2,0.23,0.16,0.17,0.17,0.17,0.16,0.19,0.18,0.16,0.16,0.16,0.16,0.16,0.16,0.23,0.15,0.16,0.18,0.16,0.14,0.14,0.15,0.15,0.15,0.13,0.15,0.13,0.15,0.18,0.12,0.15,0.14,0.13,0.11,0.12,0.11,0.12,0.12,0.12,0.0,0.11,0.13,0.12,0.13,0.12,0.11,0.14,0.0,0.12,0.13,0.0,0.11,0.0,0.13,0.13,0.11,0.12,0.0,0.11,0.12,0.12,0.12,0.0,0.0,0.11,0.11,0.12,0.11,0.0,0.12,0.13,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.14,0.0,0.0,0.12,0.12,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.24,0.15,0.11,0.0,0.12,0.0,0.0,82.03
10/25/2021,6.21,6.12,3.91,2.05,2.25,1.91,1.36,1.35,1.14,1.04,1.04,0.95,1.0,0.8,0.91,0.82,0.82,0.92,0.8,0.66,0.72,0.59,0.64,0.68,0.56,0.63,0.57,0.7,0.58,0.49,0.59,0.56,0.58,0.54,0.51,0.58,0.63,0.54,0.55,0.51,0.55,0.56,0.47,0.49,0.43,0.41,0.38,0.39,0.34,0.4,0.38,0.39,0.42,0.42,0.34,0.41,0.44,0.38,0.36,0.37,0.33,0.36,0.28,0.34,0.38,0.36,0.3,0.3,0.33,0.31,0.28,0.37,0.31,0.3,0.19,0.3,0.26,0.23,0.26,0.27,0.33,0.28,0.27,0.26,0.26,0.2,0.2,0.26,0.22,0.24,0.21,0.24,0.26,0.2,0.24,0.2,0.19,0.26,0.3,0.22,0.15,0.22,0.23,0.18,0.19,0.19,0.19,0.21,0.2,0.19,0.22,0.18,0.14,0.17,0.18,0.21,0.19,0.19,0.2,0.23,0.16,0.17,0.17,0.17,0.16,0.19,0.18,0.16,0.16,0.16,0.16,0.16,0.16,0.23,0.15,0.16,0.18,0.17,0.14,0.14,0.15,0.15,0.15,0.13,0.15,0.13,0.15,0.18,0.12,0.15,0.14,0.13,0.11,0.12,0.11,0.12,0.12,0.12,0.0,0.11,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.12,0.13,0.0,0.11,0.0,0.13,0.13,0.11,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.11,0.11,0.12,0.11,0.0,0.12,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.14,0.0,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.24,0.15,0.11,0.0,0.13,0.0,0.0,81.88
10/26/2021,6.17,6.14,3.81,1.94,2.18,2.0,1.4,1.36,1.14,1.03,1.07,0.95,1.02,0.75,0.9,0.83,0.81,0.93,0.81,0.66,0.71,0.58,0.64,0.72,0.5,0.61,0.57,0.7,0.59,0.48,0.58,0.57,0.58,0.55,0.51,0.59,0.63,0.54,0.55,0.51,0.57,0.56,0.47,0.48,0.44,0.4,0.39,0.39,0.34,0.41,0.38,0.38,0.43,0.42,0.33,0.42,0.44,0.39,0.36,0.37,0.33,0.37,0.28,0.3,0.39,0.37,0.31,0.29,0.34,0.31,0.28,0.38,0.32,0.31,0.19,0.3,0.26,0.23,0.25,0.27,0.34,0.29,0.26,0.26,0.26,0.2,0.2,0.27,0.22,0.24,0.21,0.24,0.26,0.2,0.24,0.2,0.19,0.26,0.29,0.22,0.15,0.22,0.23,0.18,0.19,0.2,0.19,0.21,0.2,0.19,0.16,0.19,0.14,0.17,0.18,0.21,0.19,0.19,0.2,0.25,0.16,0.18,0.17,0.18,0.16,0.19,0.18,0.16,0.16,0.17,0.16,0.16,0.16,0.24,0.15,0.16,0.18,0.17,0.13,0.14,0.14,0.15,0.15,0.13,0.15,0.13,0.16,0.18,0.12,0.15,0.14,0.13,0.0,0.13,0.11,0.12,0.12,0.12,0.0,0.11,0.13,0.12,0.13,0.12,0.0,0.14,0.0,0.12,0.13,0.0,0.12,0.11,0.13,0.13,0.11,0.12,0.0,0.0,0.13,0.12,0.12,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.11,0.0,0.12,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.24,0.15,0.0,0.0,0.12,0.11,0.0,81.8
10/27/2021,6.17,6.14,3.81,1.94,2.18,2.0,1.4,1.36,1.14,1.03,1.07,0.95,1.02,0.75,0.9,0.83,0.81,0.93,0.81,0.66,0.71,0.58,0.64,0.72,0.5,0.61,0.57,0.7,0.59,0.48,0.58,0.57,0.58,0.55,0.51,0.59,0.63,0.54,0.55,0.51,0.57,0.56,0.47,0.48,0.44,0.4,0.39,0.39,0.34,0.41,0.38,0.38,0.43,0.42,0.33,0.42,0.44,0.39,0.36,0.37,0.33,0.37,0.28,0.3,0.39,0.37,0.31,0.29,0.34,0.31,0.28,0.38,0.32,0.31,0.19,0.3,0.26,0.23,0.25,0.27,0.34,0.29,0.26,0.26,0.26,0.2,0.2,0.27,0.22,0.24,0.21,0.24,0.26,0.2,0.24,0.2,0.19,0.26,0.29,0.22,0.15,0.22,0.23,0.18,0.19,0.2,0.19,0.21,0.2,0.19,0.16,0.19,0.14,0.17,0.18,0.21,0.19,0.19,0.2,0.25,0.16,0.18,0.17,0.18,0.16,0.19,0.18,0.16,0.16,0.17,0.16,0.16,0.16,0.24,0.15,0.16,0.18,0.17,0.13,0.14,0.14,0.15,0.15,0.13,0.15,0.13,0.16,0.18,0.12,0.15,0.14,0.13,0.0,0.13,0.11,0.12,0.12,0.12,0.0,0.11,0.13,0.12,0.13,0.12,0.0,0.14,0.0,0.12,0.13,0.0,0.12,0.11,0.13,0.13,0.11,0.12,0.0,0.0,0.13,0.12,0.12,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.11,0.0,0.12,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.24,0.15,0.0,0.0,0.12,0.11,0.0,81.8
10/28/2021,6.14,6.09,3.77,1.96,2.16,2.24,1.42,1.34,1.13,1.04,1.06,0.95,1.03,0.76,0.9,0.83,0.82,0.92,0.81,0.65,0.72,0.57,0.64,0.72,0.5,0.61,0.56,0.7,0.59,0.48,0.58,0.57,0.58,0.55,0.5,0.59,0.63,0.54,0.55,0.51,0.57,0.54,0.47,0.48,0.44,0.4,0.39,0.39,0.34,0.41,0.38,0.38,0.42,0.43,0.33,0.42,0.43,0.39,0.36,0.36,0.33,0.37,0.28,0.3,0.4,0.37,0.31,0.29,0.34,0.31,0.28,0.39,0.31,0.3,0.18,0.3,0.26,0.23,0.26,0.27,0.33,0.28,0.27,0.27,0.26,0.2,0.2,0.27,0.22,0.24,0.21,0.24,0.27,0.21,0.24,0.2,0.19,0.26,0.31,0.22,0.15,0.22,0.23,0.18,0.19,0.2,0.19,0.21,0.2,0.19,0.16,0.19,0.14,0.17,0.18,0.21,0.2,0.19,0.2,0.25,0.17,0.18,0.17,0.18,0.16,0.19,0.18,0.16,0.16,0.16,0.16,0.16,0.15,0.24,0.15,0.16,0.18,0.17,0.13,0.14,0.15,0.15,0.15,0.13,0.15,0.13,0.15,0.18,0.12,0.15,0.14,0.13,0.0,0.13,0.11,0.12,0.12,0.12,0.0,0.11,0.13,0.11,0.13,0.12,0.0,0.14,0.0,0.12,0.13,0.0,0.11,0.11,0.13,0.13,0.0,0.12,0.0,0.11,0.12,0.12,0.12,0.11,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.12,0.0,0.0,0.0,0.11,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.0,0.0,0.12,0.13,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.24,0.15,0.0,0.11,0.13,0.11,0.0,81.96000000000001
10/29/2021,6.14,6.09,3.77,1.96,2.16,2.24,1.42,1.34,1.13,1.04,1.06,0.95,1.03,0.76,0.9,0.83,0.82,0.92,0.81,0.65,0.72,0.57,0.64,0.72,0.5,0.61,0.56,0.7,0.59,0.48,0.58,0.57,0.58,0.55,0.5,0.59,0.63,0.54,0.55,0.51,0.57,0.54,0.47,0.48,0.44,0.4,0.39,0.39,0.34,0.41,0.38,0.38,0.42,0.43,0.33,0.42,0.43,0.39,0.36,0.36,0.33,0.37,0.28,0.3,0.4,0.37,0.31,0.29,0.34,0.31,0.28,0.39,0.31,0.3,0.18,0.3,0.26,0.23,0.26,0.27,0.33,0.28,0.27,0.27,0.26,0.2,0.2,0.27,0.22,0.24,0.21,0.24,0.27,0.21,0.24,0.2,0.19,0.26,0.31,0.22,0.15,0.22,0.23,0.18,0.19,0.2,0.19,0.21,0.2,0.19,0.16,0.19,0.14,0.17,0.18,0.21,0.2,0.19,0.2,0.25,0.17,0.18,0.17,0.18,0.16,0.19,0.18,0.16,0.16,0.16,0.16,0.16,0.15,0.24,0.15,0.16,0.18,0.17,0.13,0.14,0.15,0.15,0.15,0.13,0.15,0.13,0.15,0.18,0.12,0.15,0.14,0.13,0.0,0.13,0.11,0.12,0.12,0.12,0.0,0.11,0.13,0.11,0.13,0.12,0.0,0.14,0.0,0.12,0.13,0.0,0.11,0.11,0.13,0.13,0.0,0.12,0.0,0.11,0.12,0.12,0.12,0.11,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.12,0.0,0.0,0.0,0.11,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.0,0.0,0.12,0.13,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.24,0.15,0.0,0.11,0.13,0.11,0.0,81.96000000000001
11/01/2021,6.27,6.38,3.9,1.88,2.28,2.34,1.52,1.33,1.12,0.93,1.07,0.94,1.02,0.73,0.91,0.76,0.81,0.93,0.8,0.62,0.71,0.57,0.63,0.72,0.48,0.62,0.58,0.71,0.59,0.48,0.58,0.57,0.57,0.55,0.51,0.59,0.64,0.57,0.55,0.53,0.57,0.54,0.48,0.45,0.43,0.4,0.41,0.39,0.33,0.41,0.37,0.38,0.41,0.43,0.32,0.42,0.44,0.39,0.35,0.35,0.33,0.36,0.27,0.3,0.4,0.36,0.31,0.29,0.34,0.31,0.27,0.38,0.29,0.31,0.18,0.31,0.26,0.22,0.26,0.24,0.33,0.3,0.27,0.27,0.26,0.18,0.2,0.26,0.22,0.23,0.2,0.25,0.27,0.21,0.24,0.2,0.2,0.25,0.31,0.22,0.14,0.2,0.22,0.18,0.18,0.2,0.19,0.21,0.2,0.18,0.16,0.19,0.14,0.17,0.19,0.21,0.2,0.17,0.2,0.25,0.16,0.18,0.16,0.18,0.12,0.19,0.18,0.16,0.17,0.16,0.17,0.14,0.15,0.23,0.15,0.16,0.17,0.17,0.11,0.14,0.14,0.15,0.14,0.13,0.15,0.13,0.15,0.18,0.12,0.15,0.14,0.13,0.0,0.12,0.11,0.12,0.13,0.12,0.0,0.11,0.12,0.12,0.12,0.12,0.0,0.14,0.0,0.13,0.12,0.0,0.12,0.11,0.12,0.14,0.11,0.12,0.0,0.11,0.12,0.12,0.12,0.0,0.0,0.11,0.12,0.12,0.11,0.1,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.1,0.0,0.12,0.0,0.11,0.13,0.11,0.0,0.12,0.13,0.0,0.12,0.11,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.29,0.1,0.0,0.0,0.0,0.0,0.24,0.15,0.0,0.0,0.13,0.0,0.0,82.15
11/02/2021,6.14,6.51,3.81,1.91,2.31,2.42,1.55,1.32,1.12,0.93,1.08,0.93,1.02,0.71,0.91,0.76,0.8,0.92,0.81,0.61,0.71,0.57,0.64,0.74,0.49,0.62,0.58,0.71,0.6,0.47,0.58,0.57,0.58,0.56,0.53,0.59,0.65,0.58,0.55,0.53,0.57,0.55,0.48,0.45,0.42,0.39,0.41,0.39,0.34,0.41,0.36,0.37,0.41,0.43,0.32,0.42,0.44,0.39,0.33,0.35,0.34,0.36,0.27,0.29,0.41,0.36,0.31,0.29,0.33,0.31,0.27,0.38,0.29,0.31,0.18,0.31,0.26,0.21,0.25,0.24,0.34,0.3,0.26,0.27,0.26,0.18,0.2,0.26,0.22,0.23,0.2,0.25,0.26,0.21,0.23,0.2,0.19,0.25,0.31,0.21,0.14,0.2,0.22,0.18,0.18,0.2,0.18,0.21,0.19,0.18,0.15,0.19,0.14,0.17,0.19,0.21,0.2,0.16,0.2,0.25,0.16,0.18,0.16,0.18,0.13,0.2,0.18,0.16,0.16,0.16,0.17,0.14,0.15,0.23,0.15,0.16,0.18,0.18,0.11,0.14,0.14,0.14,0.13,0.13,0.15,0.13,0.15,0.18,0.12,0.15,0.14,0.13,0.0,0.12,0.11,0.12,0.14,0.12,0.0,0.11,0.12,0.12,0.12,0.12,0.0,0.14,0.0,0.13,0.12,0.0,0.12,0.11,0.12,0.14,0.11,0.12,0.0,0.11,0.12,0.12,0.12,0.1,0.0,0.12,0.13,0.12,0.11,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.13,0.11,0.0,0.12,0.14,0.0,0.12,0.11,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.11,0.3,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.0,0.0,0.13,0.0,0.1,82.22999999999999
11/03/2021,6.14,6.51,3.81,1.91,2.31,2.42,1.55,1.32,1.12,0.93,1.08,0.93,1.02,0.71,0.91,0.76,0.8,0.92,0.81,0.61,0.71,0.57,0.64,0.74,0.49,0.62,0.58,0.71,0.6,0.47,0.58,0.57,0.58,0.56,0.53,0.59,0.65,0.58,0.55,0.53,0.57,0.55,0.48,0.45,0.42,0.39,0.41,0.39,0.34,0.41,0.36,0.37,0.41,0.43,0.32,0.42,0.44,0.39,0.33,0.35,0.34,0.36,0.27,0.29,0.41,0.36,0.31,0.29,0.33,0.31,0.27,0.38,0.29,0.31,0.18,0.31,0.26,0.21,0.25,0.24,0.34,0.3,0.26,0.27,0.26,0.18,0.2,0.26,0.22,0.23,0.2,0.25,0.26,0.21,0.23,0.2,0.19,0.25,0.31,0.21,0.14,0.2,0.22,0.18,0.18,0.2,0.18,0.21,0.19,0.18,0.15,0.19,0.14,0.17,0.19,0.21,0.2,0.16,0.2,0.25,0.16,0.18,0.16,0.18,0.13,0.2,0.18,0.16,0.16,0.16,0.17,0.14,0.15,0.23,0.15,0.16,0.18,0.18,0.11,0.14,0.14,0.14,0.13,0.13,0.15,0.13,0.15,0.18,0.12,0.15,0.14,0.13,0.0,0.12,0.11,0.12,0.14,0.12,0.0,0.11,0.12,0.12,0.12,0.12,0.0,0.14,0.0,0.13,0.12,0.0,0.12,0.11,0.12,0.14,0.11,0.12,0.0,0.11,0.12,0.12,0.12,0.1,0.0,0.12,0.13,0.12,0.11,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.13,0.11,0.0,0.12,0.14,0.0,0.12,0.11,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.11,0.3,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.0,0.0,0.13,0.0,0.1,82.22999999999999
11/04/2021,6.14,6.51,3.81,1.91,2.31,2.42,1.55,1.32,1.12,0.93,1.08,0.93,1.02,0.71,0.91,0.76,0.8,0.92,0.81,0.61,0.71,0.57,0.64,0.74,0.49,0.62,0.58,0.71,0.6,0.47,0.58,0.57,0.58,0.56,0.53,0.59,0.65,0.58,0.55,0.53,0.57,0.55,0.48,0.45,0.42,0.39,0.41,0.39,0.34,0.41,0.36,0.37,0.41,0.43,0.32,0.42,0.44,0.39,0.33,0.35,0.34,0.36,0.27,0.29,0.41,0.36,0.31,0.29,0.33,0.31,0.27,0.38,0.29,0.31,0.18,0.31,0.26,0.21,0.25,0.24,0.34,0.3,0.26,0.27,0.26,0.18,0.2,0.26,0.22,0.23,0.2,0.25,0.26,0.21,0.23,0.2,0.19,0.25,0.31,0.21,0.14,0.2,0.22,0.18,0.18,0.2,0.18,0.21,0.19,0.18,0.15,0.19,0.14,0.17,0.19,0.21,0.2,0.16,0.2,0.25,0.16,0.18,0.16,0.18,0.13,0.2,0.18,0.16,0.16,0.16,0.17,0.14,0.15,0.23,0.15,0.16,0.18,0.18,0.11,0.14,0.14,0.14,0.13,0.13,0.15,0.13,0.15,0.18,0.12,0.15,0.14,0.13,0.0,0.12,0.11,0.12,0.14,0.12,0.0,0.11,0.12,0.12,0.12,0.12,0.0,0.14,0.0,0.13,0.12,0.0,0.12,0.11,0.12,0.14,0.11,0.12,0.0,0.11,0.12,0.12,0.12,0.1,0.0,0.12,0.13,0.12,0.11,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.13,0.11,0.0,0.12,0.14,0.0,0.12,0.11,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.11,0.3,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.0,0.0,0.13,0.0,0.1,82.22999999999999
11/05/2021,6.11,6.5,3.72,1.93,2.26,2.53,1.59,1.32,1.13,0.92,1.05,0.93,1.0,0.7,0.91,0.74,0.8,0.92,0.79,0.63,0.71,0.56,0.66,0.72,0.5,0.63,0.57,0.71,0.59,0.47,0.58,0.57,0.57,0.56,0.53,0.59,0.65,0.58,0.55,0.53,0.57,0.55,0.48,0.45,0.42,0.4,0.4,0.4,0.34,0.41,0.36,0.36,0.41,0.43,0.32,0.42,0.44,0.39,0.34,0.34,0.34,0.37,0.28,0.29,0.4,0.36,0.31,0.29,0.33,0.31,0.27,0.4,0.29,0.31,0.18,0.31,0.26,0.21,0.26,0.23,0.33,0.29,0.26,0.26,0.26,0.17,0.21,0.25,0.22,0.24,0.2,0.25,0.27,0.21,0.23,0.2,0.19,0.24,0.31,0.21,0.15,0.2,0.22,0.18,0.18,0.2,0.18,0.21,0.19,0.18,0.15,0.19,0.14,0.17,0.18,0.2,0.2,0.16,0.2,0.26,0.16,0.18,0.16,0.17,0.13,0.19,0.18,0.16,0.16,0.16,0.16,0.14,0.15,0.23,0.16,0.17,0.18,0.18,0.11,0.14,0.14,0.15,0.13,0.14,0.15,0.13,0.15,0.17,0.12,0.14,0.14,0.13,0.0,0.12,0.11,0.12,0.13,0.12,0.0,0.11,0.12,0.13,0.12,0.11,0.11,0.14,0.0,0.13,0.12,0.0,0.12,0.11,0.11,0.14,0.11,0.12,0.0,0.11,0.12,0.12,0.12,0.0,0.0,0.12,0.13,0.13,0.11,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.13,0.11,0.0,0.12,0.14,0.0,0.12,0.11,0.0,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.0,0.0,0.13,0.11,0.0,82.12000000000002
11/08/2021,6.09,6.5,3.89,1.95,2.31,2.62,1.78,1.29,1.11,0.9,1.05,0.92,1.01,0.69,0.91,0.75,0.79,0.9,0.82,0.62,0.7,0.55,0.63,0.7,0.5,0.62,0.57,0.72,0.59,0.45,0.58,0.57,0.56,0.58,0.53,0.6,0.65,0.59,0.53,0.55,0.59,0.53,0.49,0.45,0.42,0.39,0.39,0.45,0.34,0.4,0.36,0.35,0.4,0.44,0.32,0.42,0.43,0.37,0.34,0.34,0.33,0.35,0.28,0.28,0.4,0.35,0.33,0.29,0.33,0.31,0.27,0.43,0.28,0.32,0.19,0.31,0.26,0.21,0.25,0.24,0.33,0.29,0.25,0.26,0.25,0.18,0.21,0.25,0.22,0.23,0.2,0.25,0.26,0.22,0.23,0.21,0.19,0.24,0.25,0.21,0.14,0.2,0.22,0.17,0.19,0.2,0.18,0.2,0.19,0.18,0.15,0.19,0.15,0.17,0.18,0.2,0.2,0.17,0.2,0.25,0.14,0.18,0.16,0.17,0.13,0.19,0.18,0.16,0.16,0.16,0.16,0.14,0.14,0.23,0.15,0.17,0.17,0.2,0.11,0.14,0.14,0.14,0.14,0.13,0.15,0.13,0.15,0.16,0.13,0.14,0.14,0.13,0.0,0.12,0.11,0.12,0.14,0.12,0.0,0.12,0.12,0.13,0.12,0.12,0.0,0.14,0.0,0.12,0.12,0.0,0.12,0.1,0.11,0.13,0.11,0.12,0.11,0.11,0.12,0.12,0.12,0.0,0.0,0.12,0.14,0.13,0.11,0.11,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.12,0.0,0.0,0.12,0.14,0.0,0.12,0.11,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.24,0.15,0.0,0.0,0.13,0.11,0.0,82.26
11/09/2021,6.08,6.47,3.93,1.98,2.31,2.6,1.77,1.29,1.1,0.94,1.05,0.92,1.0,0.68,0.91,0.78,0.82,0.89,0.81,0.63,0.71,0.55,0.7,0.68,0.5,0.62,0.57,0.72,0.56,0.46,0.59,0.56,0.57,0.58,0.53,0.6,0.62,0.53,0.53,0.54,0.58,0.5,0.49,0.46,0.42,0.4,0.39,0.47,0.34,0.4,0.36,0.35,0.4,0.44,0.34,0.42,0.43,0.37,0.35,0.35,0.33,0.35,0.28,0.28,0.4,0.35,0.34,0.29,0.32,0.3,0.27,0.42,0.29,0.32,0.19,0.31,0.26,0.21,0.26,0.24,0.33,0.28,0.24,0.26,0.27,0.18,0.21,0.25,0.22,0.24,0.21,0.25,0.26,0.22,0.23,0.21,0.19,0.25,0.21,0.21,0.14,0.2,0.22,0.17,0.19,0.21,0.18,0.21,0.19,0.18,0.15,0.19,0.14,0.17,0.17,0.2,0.2,0.17,0.2,0.25,0.14,0.18,0.16,0.17,0.13,0.19,0.18,0.16,0.16,0.16,0.16,0.14,0.15,0.24,0.15,0.17,0.17,0.19,0.11,0.14,0.14,0.14,0.14,0.13,0.15,0.13,0.15,0.16,0.13,0.14,0.14,0.13,0.0,0.12,0.11,0.11,0.13,0.13,0.0,0.11,0.12,0.13,0.12,0.11,0.0,0.14,0.0,0.12,0.12,0.0,0.12,0.11,0.11,0.13,0.11,0.12,0.11,0.11,0.12,0.13,0.12,0.0,0.0,0.11,0.14,0.13,0.11,0.11,0.12,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.12,0.0,0.0,0.12,0.14,0.0,0.12,0.11,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.25,0.17,0.0,0.0,0.13,0.0,0.0,82.32
